Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL
出来事,1968,9,11,,,,,,,議事録,"本会の体質整備強化と対三菱倶楽部の問題について(案)
1、体質の整備強化
不用休閑の資産を整理し、従来の安価な地代、家賃を是正し、且会費の適正化を図ることにより、本会の体質を強化し、併せて施設を充実し、本会事業の発展を図る。
(イ)不用資産の整理
(図は省略)の通り年間約900万(43年度実績により算出)に達する上、不用資産の整理、休眠資産の活用により相当額の収益が見込まれるので、これを財源として、下記事業に資したい。
1、施設の整備、充実
2、本会創業の精神に基き、身心の練磨、教養、体育の向上
3、公益事業(三菱100年行事の一還として実施する)
4、職員の待遇改善及び事務所の整備
(2)の身心の練磨、教養、体育の向上については、三菱各社を対象とし、当面は、三菱各社の各種行事に対する協賛、共催等が考えられるが、将来は本会として各社と連携して参画したい。
2、三菱倶楽部との合体について
(1)方針
(イ)第1段階として、取敢えず三菱倶楽部の管理部門を吸収したい。
(ロ)経過を見た上で情況により、第2段階としてその運営部門を吸収したい。
(2)本会と三菱倶楽部との関係
(イ)三菱倶楽部の従業員(13名)は、本会の在籍になっており、徴税業務、社会保険等給与面は総て本会の名義で行われている。
(ロ)従業員並びに施設の管理監督は本会が一部代行している。
(ハ)経理事務の一部は本会が代行している。
以上の通り、実質的には、本会が三菱倶楽部の管理面を大部分代行しているので、三菱倶楽部の管理部門を吸収することは、何等支障がなく、むしろ実情に則した、合法的処置と考える。従って、この際上記の如き変則的にして不適法な状態を解消し、合法的にして実情に則した状態にするために、三菱倶楽部従業員並びにその管理業務一切を本会に吸収することとしたい。
3、結論
以上により
(イ)本会の財政的基礎は確立し、本会事業の運営は整備充実され、事業目的が達成させると同時に、公益事業の実施により本会の社会的意義も果たされる。
(ロ)千歳野球場、巣鴨野球場跡、戸田艇庫用地を三菱各社に独占的に役立てることにより、三菱各社の本会に対する期待に応えることができる。
(ハ)適正な価格をとることは、経済社会における独立した財団法人として止むを得ないことであり、本会は、その中で三菱各社に役立つよう創業の精神を生かすべきである。
(ニ)アウトサイダーに対するサービスは、各施設を対象とする。
従つて、アウトサイダーを締出す必要はないと考えられるが、必要とあらば漸減の方針をとる。
","https://drive.google.com/open?id=1Nlze4j4wGWxJWPZ2r1klRM_fwvSHQdOU
https://drive.google.com/open?id=1sWxz0WGhVDmgkaxT5br62aMFj9QwBJ3_

",
出来事,1968,9,3,,,,,,,議事録,"3、本会運営方斜の件
種々意見の交換を行い、検討がなされたが、先づ本会の体質を整備強化する必要があるので、その対策として、会費等の値上げ、赤倉名香園その他不動産の処置等につき、事務当局において具体案を検討することとなつた。
4、巣鴨野球場跡活用の件
閉鎖中の巣鴨野球場あとを三菱重工(㈱)サッカー部に使用させることの可否につき諮り、他会員の関係もあるので、支障が生じたときは中止することとして、使用させることとなった。
",,
出来事,1968,6,,,,,,,,大気汚染防止法公布,,,
出来事,1968,12,,,,,,,,佐藤首相非核三原則言明,,,
出来事,1968,1,1,,,12,31,,,大学紛争激化,,,
出来事,1969,4,1,,1970,3,31,,,事業報告より,会員数　法人会員90社4545名　個人会員107名　計4652名,,
出来事,1969,5,,,,,,,,政府、新全国総合開発計画決定、東名高速道路開通,,,
出来事,1969,11,,,,,,,,日米首脳会談、沖縄返還で合意,,,
出来事,1970,3,11,,,,,,,議事録,"巣鴨土地一部閉鎖に係る保証金打切りの件
昭和41年以降三菱倶楽部より、上記補償金名義にて受けていた出捐(年額280万円)は、昭和45年3月末日をもつて打切りとなることにつき、一同これを了承した。
",,
出来事,1970,6,10,,,,,,,議事録添付資料,"(1)会の名称変更について
財団法人三菱養和会の旧名に復することについては、夫々異議はないので、次回理事会において正式に議題として改めて審議決定することとなつた。
(2)三菱倶楽部包含について
三菱倶楽部との合体を進める方法としては、「上から」のやり方と「下から」との二つの方法があるが、先づ事務局において倶楽部当局と接触し、理事会の意向を伝え、問題を推し進めることとなつた。
(3)巣鴨グランド跡地の処置並びに巣鴨諸施設の有効利用について
(イ)巣鴨グランド跡地は、三菱グループ向け処分が望ましいので、取敢えず三菱地所へお願いして、その有効利用の構想につき考えて貰うこととなつた。
(ロ)集会所等巣鴨諸施設は早晩改築を要するのでその有効利用の構想についても同様に三菱地所(株)へお願いすることとなつた。
",,
出来事,1970,6,10,,,,,,,"議事録添付資料
本会の運営に関する試案","■面の問題
1、三菱養和会の旧名に復すこと。寄付行為の変更となるので、監督官庁(東京都庁)の認可を要す。
2、三菱倶楽部を包含すること。
先の理事会において、倶楽部の資産につき、出捐を受けるか、或は、■価(三菱26社出資金8010万円)で譲受けるか、いづれかの方法により倶楽部を吸収する方針が決定されたが、この問題がある。この金を問題にしなければこの方法が一番すっきりした良い方法である。
イ、課税上の問題
出捐の場合は、資産の時価換算により■価譲受けの場合は■価と時価との差額が、寄付として、出資会社へはね返り、課税の対象となる。
ロ、登記名義貸し表面化の問題
千歳運動場の用地の一部(約2500坪)及び構築物の大部分は倶楽部の所有であるが、登記名義は養和会となっている。本件については、監督官庁並びに税務署との接触が生するので、登記名義貸しの問題は表面に現れる。(名義貸しは世間によくあることであるが、財団法人としては面白くない)
上記問題を避ける方法としては「倶楽部業務の委託を受ける」方法がある。
ハ、倶楽部業務の受託
この場合には、税法その他の問題は生じないが、名義上形式的に倶楽部の存在は残る。然し、倶楽部を実質的に解散し、養和会がすべて受託運営するのであるから、実質的には倶楽部吸収の実をあげたことになる。
倶楽部吸収の実をあげたことになる。但し、この場合においては、帳簿上倶楽部関係は別個の会計となり、また資産上の問題は未解決のまま後に残ることとなる。なお、この方法によるときは、本会施設を倶楽部に賃貸することにより、三尾s専有利用に役立てるには便利である。
3、葉山湘南荘の改築(以下略)

4、公益事業の実施
本会事業の本年度経費収支の不足は、諸物価高騰に伴う補修費、人件費の増加、固定資産税の■増により緊縮財政にも拘らず1000万円を超えるものと予想される。
従つて会員に対するサービスの向上、施設の維持運営には新たな収益源を必要とする。
幸いにも本会は用地を有しているので、これを活用し、収益事業を行い、その果実をもつて本会事業目的達成の資金としたい。(別紙事業計画参照)
",,
出来事,1970,,,,,,,,,金曜会宛書簡案,当会は、戦後占領政策の影響により、名称並びに組織機構を改め、現在に及んでおりますが、昭和43年4月三菱各社より理事及び監事を迎え、運営の刷新強化を図り、暫く財政は立直り、運営も軌道に乗るに至りました。ここにおいて、創設の精神に立帰り、三菱各社との連絡を更に深め、三菱グループの一員として、会活動の発展を図りたく、名称を旧名「三菱養和会」に復したいと存じます。ついては、貴会各位の御了承を得たく、お願い申し上げる次第であります。,,
出来事,1970,,,,,,,,,金曜会宛書簡案,"旧名「三菱養和会」復帰並びに三菱倶楽部合体について
当会は、戦後占領政策の影響により、名称並びに組織機構を改め現在に及んでおりますが、昭和43年4月三菱各社より理事及び監事を迎え、運営の刷新強化を図り、漸く財政は立直り、運営も軌道に乗るに至りました。ついては、下記の通り旧名に復すとともに、三菱倶楽部と合体し、三菱グループの一員として会活動の発展を図り、当会創設の精神に■りたく存じます。貴会各位の御賛同を得、格別の御高配を相賜りますようお願い申し上げます。
記
1、当会の名称を旧名「三菱養和会」に復す。
2、次の通り三菱倶楽部と合体する。　倶楽部業務の受託或は資産の譲受け等により当会が倶楽部の運営に行う。
(財団法人は法律上合併が不可能なので、上記方法により合体の実を挙げる)
(註)昭和32年三菱倶楽部設立当初より当会と倶楽部とは極めて密接な関係にあり、倶楽部の経理処理は勿論従業員の管理等各般にわたり業務の代行を行つて来た。従つて、倶楽部との合体は万事円滑に進め得るのみならず、業務の効率化に役立つものと確信する。
当会の運営に三菱各社の参画を得る。
三菱倶楽部合体後の当会運営は、三菱各社より選出された運営が参画する。従つて、当会の決議執行機関である理事並びに諮問機関である運営委員は、全て三菱各社より選出されるので、経営の三菱化を図ることができる。以上により当会は、三菱倶楽部を含め、三菱各社により一体的に運営されることとなり、創設の精神に戻ることができる。なお、当会事業の発展は、三菱各社に役立つものと信ずる。・以上",,
出来事,1970,,,,,,,,,金曜会宛書簡案,"三菱倶楽部合体について
先般貴会各位の御了承を得て会名を旧名「三菱養和会」に復したのでありますが、今般これを機に兼ねてよりの念願である三菱倶楽部との合体を行い、当会運営に三菱各社の参画を得、三菱グループとしての会活動に努力いたしたいと存じます。
幸に当会は、昭和32年三菱倶楽部設立当初より倶楽部とは極めて密接な関係にあり、倶楽部の経理処理は勿論、従業員の管理等各般にわたり業務の代行をいたしておりますので、倶楽部との合体は万事円満に進め得るのみならず、業務の効率■に役立つものと確信したしております。　ついては、貴会各位の御賛同を得、本件実現に■格別の御協力を賜りますようお願い申し上げる次第であります。
",,
出来事,1970,8,20,,,,,,,金曜会宛書簡案,"金曜会世話人代表■田実渉殿
財団法人養和会理事長武藤秀三
旧名「(財)三菱養和会」復帰並びに当会と三菱倶楽部の運営一元化について
去る昭和43年4月貴会の御高配により三菱各社より役員を迎え■意当会整備に努めました結果、漸く財政は立直り運営も軌道に■るに至りました。これ一重に貴会御尽力の賜と衷心より深謝いたし■おります。さて、秋恰も三菱創業100年に当ることでもあり、当会創設の精神に鑑み、会運営の正常化を機会に、下記の通り、予てよりの念■である「財団法人三菱養和会」の旧名に復すとともに、当会と三菱倶楽部との運営を一元化し、業務の重複を避け、運営の効率化を■りたいと存じます。本件につきましては、過般当理事会の意見一致を見、また三菱倶楽部会員26社委員の御了解も得ておりますので、何卒御承認賜りたく御願い申し上げます。
記
当会の名称を財団法人三菱養和会の旧名に復す。
当会の会員構成は、別紙(3)の如く、なお若干の「アウトサイダー」(部外者)がいあるが、その比率は著しく低下しており、すでに当会が三菱名に復帰しても支障ないものと認める。
当会と三菱倶楽部の運営一元化を図る。
イ「運営一元化」の主旨
(1)現在当会の会員は、その大部分が三菱関係で占められているので、会の運営は三尾氏各社を中心として行われており、当会の主要施設である千歳船橋運動場・尾久艇庫は三菱倶楽部へ貸与し、略三菱各社の専有的利用に供している。
(2)一方三菱倶楽部は、三菱各社の厚生部門として、昭和32年任意団体として設けられたものであるが、その従業員はすべて当会の従業員として処遇しており、倶楽部業務の事務処理・従業員の管理等は、大部分当会が委託を受け代行している。
(3)上記の通り、当会と倶楽部とは密接不可分の関係にあるが、業務の重複は避け難いので、運営の効率を図るため一元化が望まれる。
(4)当会巣鴨施設を始め各施設は、老朽化し、近く再建の要に迫られているが、これら施設の再建並びに会の運営を三菱各社に役立つよう図りたい。
(5)以上当会と三菱倶楽部とは、戦前においては同一対であつたものが、戦後の特殊事情により別体が生れたのであつて、本来一体であるべきものと考えられるので、ここに両者の「運営一元化」を図り、創設の姿に立返ろうとするものである。
(6)なお、「運営一元化」の上は、当会のもとに三菱各社より選出された運営委員会を設け、会全般の運営に参画願うこととしたい。
「運営一元化」の方法
養和会は、差当り三菱倶楽部より一切の業務運営につき委託を受け(即ち、三菱倶楽部は解散せず、養和会と併存するが)、寮舎の運営は一元化する。
(理由)
財団法人(養和会)と任意団体(三菱倶楽部)との合併は、法的には不可能である。また、三菱倶楽部の資産を各社出資金(26社 8010万円)の限度において養和会が譲受ける(または寄付を受ける)ことは、何れも資産処理の点については判然とするが、資産の時価と簿価の差額が出資各社の寄付と見做され、出資各社に課税の問題が生ずる。
従つて、当面前記の如く、差当り業務委託の方法により、先づ両者の「運営一元化」を図り、出資金(資産)の処理については、更に検討の上、有利な方法を考えることといたしたい。
以上
",,
